"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"11",1992,7,2,3,0,332,0,0.0271492711411347,0.0500306330780097,0.0467402811844874,0.0653097612283515,0.0866153487290186,0.0452389804812678,0.047603913190982,0.0473698975781071,0.0266326595436648,0.0115487982437295,0.00896116514259824,0.00808902657853898,0.00520593866327684,0.00613397623835549,0.00463491166699345,0.0031129612417179,0.00285204776526095,0.002479247987125,0.00111376851017391,0.000276699247462093,4.72613196202266e-05,5.27278006426379e-05,0,0,0.0220389838965757,0.0516224298403752,0.0488022630244072,0.0571368809907801,0.0887058568919031,0.0498001915049378,0.0512177816821339,0.0476549336805245,0.0299964232432411,0.0135860669268917,0.014204656936323,0.0102304146692087,0.00565415925209468,0.00406278674625261,0.00428306587569286,0.00208419916840253,0.000861371019204362,0.000441693037945052,0.00041656505258678,0,0,0,0
"12",1993,7,2,3,0,363,0.000153978730343854,0.0473938450588785,0.0834911777938069,0.0486325597234382,0.0163507349460279,0.0519367742348502,0.0504515569713886,0.0426112392873663,0.0543058293492163,0.0287025255778038,0.019972354018552,0.0136103185354254,0.0106226581684066,0.00461792575989116,0.00260343437348609,0.0029788388252903,0.00202805822891747,0.00112695164946615,0.00143195225778676,0.000781164124013704,0.000265469710118006,5.74619469750263e-05,0.000139403396535089,0,0.000153978730343854,0.0505316548302373,0.083741240134162,0.054798761023961,0.0185523504832815,0.0650975899412593,0.0512832032532836,0.050620209678979,0.0502985806054195,0.0355884888320804,0.0187996244616137,0.0121127279537803,0.0113146498499808,0.00372562479217214,0.00341939389799303,0.0017748638062373,0.00150480870798928,0.000880481523248683,0.000853398078981052,0.000586994626010276,9.51621210017181e-05,0,0,0
"13",1994,7,2,3,0,364,0.000163238668244069,0.00551337630242675,0.0174705686202627,0.0191386689278782,0.0438056332984245,0.115272842957266,0.0709337209951172,0.0288570823072206,0.0428357923077973,0.0316351423900334,0.0372420234201623,0.0288694294579788,0.0224191240228789,0.0136260331982987,0.00319679358121351,0.00188866011486112,0.00147858051041355,0.00312699799298594,0.000812315541667939,0.00111597682950438,0.000550766828716735,5.39113014267506e-05,0,0,7.32306453101758e-05,0.00590956756397443,0.0213210202185026,0.0215203940379799,0.0507183175924495,0.126627286237148,0.0693448703886671,0.0264152342908965,0.044007567898715,0.036943775519685,0.0382741017525684,0.0364643566800076,0.017774595390807,0.00689076053557687,0.00343886402735135,0.00140973485697878,0.000929107882786207,0.0011874937492149,0.000316328686312373,0.000426712470288648,0,0,0,0
"14",1995,7,2,3,0,347,0.000191495642395885,0.00579208993606894,0.0145484369480056,0.00930959752808097,0.0326503448014898,0.0607416953928823,0.0601177486617109,0.0988366397708462,0.0719217184031328,0.0316489829912987,0.0225204967177064,0.0269930682646469,0.0192692434411919,0.0152743202886204,0.00942862938610674,0.00429264216998676,0.00309340769449681,0.0020229598298492,0.00178098450579671,0.000756297338974921,0.000242063210617231,7.94940536796367e-05,0,0,0.000191495642395885,0.00509045082579521,0.0153318577861218,0.0104985518989756,0.0321409286933157,0.0605492421804526,0.0675431494076231,0.116243611504293,0.0752669270084463,0.0351432845949993,0.0245263501491853,0.0254929029769093,0.0160241651796555,0.0121997301570268,0.00489176750531713,0.0047484114008241,0.00123939076513871,0.000876152969577689,0.000231493211532209,0.000257779164828903,0,0,0,0
"15",1996,7,2,3,0,359,5.20104202065829e-05,0.00397525317122405,0.0146247963197806,0.0100834848921536,0.0235043516369117,0.0630411999476145,0.0460583079576708,0.0568013127156278,0.0773046693140884,0.0717241900501136,0.0469496522772453,0.0264541963162837,0.0159122326846194,0.0138871987489801,0.00720567543703669,0.00663316141315806,0.00421359465038581,0.00207735881314328,0.00109591226823055,0.000735555640298394,0.000324753527696514,0,0,0,5.20104202065829e-05,0.00440713127369701,0.0175371527886774,0.0109405043599868,0.0233759093076927,0.0634123502201811,0.0480491264890438,0.0571386608706616,0.0795613823180471,0.078218492838175,0.050850047459488,0.0272895092461068,0.0154042077266322,0.0121965309330692,0.00879503246269688,0.00520325547332263,0.00350723208209068,0.000652024347316089,0.000704970788464861,4.56003919742065e-05,0,0,0,0
"16",1997,7,2,3,0,369,0.000461322805209477,0.0282573610571978,0.058322702237739,0.042396209346628,0.0198020466710421,0.0556654682819095,0.0399920783976161,0.0375078449536197,0.051130339601754,0.0440702259015949,0.0505147222938102,0.0356440067502453,0.0261464093378212,0.0128887104103424,0.00701527228717617,0.00392159400853807,0.00249985678434778,0.00188276746130106,0.000658928599964519,0.000354718941367188,0.000195352918454861,9.30774314318341e-05,0,0,0.000461322805209477,0.0324103111901499,0.0624113261262142,0.0425947509515385,0.0122117282179452,0.045324932226447,0.0437204887731141,0.0340175156912019,0.0481838567170021,0.0443182441360209,0.0413161549632951,0.028945696828687,0.0224882540432534,0.011256024451174,0.00484420495932164,0.00271110318442984,0.0019002481503488,0.000928448041143222,0.000459497057945393,7.48750064472019e-05,0,0,0,0
"17",1998,7,2,3,0,362,6.62750517796797e-05,0.0142516773332964,0.019861617691884,0.00716462154240781,0.0735515380714617,0.14658677493293,0.0614316656113136,0.0275620056760173,0.0367678641998364,0.0206821755210626,0.019793220646208,0.0205398125177722,0.0183210299319575,0.016977445316299,0.00921794725479284,0.00430213350227597,0.00201873057763841,0.00240785733784461,0.000780145719772647,0.00101943394313861,0.000100757692966774,5.09759276839556e-05,0,0,6.62750517796797e-05,0.0150913331075424,0.0216901976175514,0.00441164934766783,0.073099862007708,0.15392861229093,0.0577105805736649,0.0358811015071674,0.0329480857741123,0.0273393232327078,0.0199277235225827,0.0201923843317809,0.0164232914657496,0.00880542952607227,0.00449281585457537,0.00241094081515575,0.00138375731569414,0.000638513443877428,0.000102417213340657,0,0,0,0,0
"18",1999,7,2,3,0,336,3.17103211328365e-05,0.0166866810385166,0.0146952773298357,0.0121596573622118,0.0468312419442692,0.0547867709642264,0.0555456892715451,0.112140538801845,0.0764120197615093,0.0314520104871344,0.0177058765606474,0.0190646071696545,0.0131338873640224,0.0118052736608613,0.00597479751062203,0.00449215366305796,0.00316640791356715,0.00162986999238412,0.00157744430329053,0.000275736444633696,0.000163687559195463,0,0,0,3.17103211328365e-05,0.0158984057022285,0.0143339151673746,0.0128123848145023,0.0419256270604058,0.0557174757225517,0.0578765156363398,0.11047840118067,0.0795345457546898,0.0336461006910814,0.0240320638189573,0.018537807017336,0.0148984222712275,0.00905749781393648,0.0048431838261525,0.00274999441601957,0.00187798723871109,0.00142686074329169,0.000340971486788133,0.000248789892439574,0,0,0,0
"19",2000,7,2,3,0,355,0.00135230775297896,0.038931113314403,0.071535509328082,0.0054923102568475,0.0268556147289206,0.0453722900401934,0.0370858827985494,0.0578269865787847,0.0664186808558802,0.0555037667158441,0.0341827477675269,0.0222964936759364,0.0116645069746321,0.00704762217662293,0.00450688744269607,0.00425029739889846,0.00350372920942383,0.00229980553922447,0.0012126405579033,0.000256823971574976,0,0,0,0,0.00162818452642097,0.0458773657615017,0.0654612390870986,0.0077078238202945,0.0211059828909718,0.0506572807783514,0.0401089837913977,0.0598018253952871,0.0708826302394414,0.0577655158992877,0.0371897169777282,0.0201750785869339,0.00939668592896727,0.0077396359460182,0.00330332595015202,0.00205909180431703,0.000976039027082185,0.000255311649014287,0.000312264854810668,0,0,0,0,0
"20",2001,7,2,3,0,366,0.00044195157680509,0.0179023067737695,0.0785122898965783,0.0431350628263144,0.0277813991331664,0.0938149863021377,0.0682014837215957,0.0245077831560943,0.0287388036734575,0.0323443450446764,0.0260741832896822,0.0227712794747975,0.0145365916433087,0.00814572754385314,0.00349176379837284,0.00222633158975445,0.00119781960815497,0.000660016972614199,0.000414562101096585,0.000207578297477474,0.000119976484975738,0,0,0,0.000113428294825254,0.0191814556145134,0.0862894106418731,0.0483128658138945,0.0323172404520733,0.0954173440412887,0.0697311128130498,0.020685821807943,0.0314644117088067,0.0323878487039981,0.0287008256130308,0.0187192186090594,0.0112958423158638,0.00475844990478261,0.00266935057667612,0.00136125853970658,0.000505575298633056,0.000440930015868231,0.000279591388875154,3.04448856512726e-05,0.000111330050904011,0,0,0
