"","YEAR","Seas","FltSvy","Gender","Part","Ageerr","Lgin_lo","Lgin_hi","Nsamp","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","M0","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10"
"72","2009","CGOA_B","2","3","0","1","4.5","119.5","469","0","0.029040020709751","0.0225069571487827","0.141923499946331","0.223989406090541","0.0756186218740843","0.00662669956676134","0.000221943722794494","6.8742234185591e-05","4.10870676881352e-06","0","0","0.019593360811727","0.0259890073499777","0.199756090705352","0.204412422310497","0.0479765288242245","0.00219170152501901","8.08884732034674e-05","0","0","0"
"73","2010","CGOA_A","1","3","0","1","4.5","119.5","498","0","0","0.0171116499754937","0.12299387846566","0.252686120021616","0.0945804955218268","0.0112439041780727","0.00132819095156527","5.57608857659519e-05","0","0","0","0","0.0154739347132983","0.136006296683871","0.273417318796805","0.0707148823051313","0.00412565697211127","0.000261910528783925","0","0","0"
"74","2010","CGOA_B","2","3","0","1","4.5","119.5","510","0","0.000951478876375746","0.0222709263533631","0.176705162172808","0.238347023064842","0.0560172466550006","0.00570083890134527","4.67038744638184e-06","2.65358881883279e-06","0","0","0","0.000289694654009677","0.0212146270882206","0.187485559160975","0.244276830456394","0.0452997734831921","0.001433418691526","9.64656829080607e-08","0","0","0"
"75","2011","CGOA_A","1","3","0","1","4.5","119.5","569","0","0","0.00546361725480263","0.0442596490064906","0.239961531370115","0.183499343798682","0.0258883652866901","0.000813415510403657","9.15856308897101e-05","0","2.24921419259502e-05","0","0","0.00435913192753372","0.0421464758085673","0.306453781206964","0.13748268672416","0.00922711822980311","0.000330806102971567","0","0","0"
"76","2011","CGOA_B","2","3","0","1","4.5","119.5","603","0","0","0.0115960708541644","0.133861463126684","0.265179494856123","0.0788574278652462","0.00856476813892446","0.00174417033257382","0.0001624747475933","3.4130078691001e-05","0","0","0","0.0113266146507497","0.123533712295266","0.303785203256567","0.0595295405460557","0.00182492925136176","0","0","0","0"
"77","2012","CGOA_A","1","3","0","1","4.5","119.5","660","0","0","0.00121726078428849","0.0321244858443983","0.187754120544675","0.237271830556849","0.0359876301228884","0.00189012074940197","0.000557349811552561","0.00319720158594671","0","0","0","0.00208083542111818","0.0309407874301877","0.220767557734853","0.230769289218589","0.0151240008122467","0.000174127774247032","0","0.000143401608759079","0"
"78","2012","CGOA_B","2","3","0","1","4.5","119.5","435","0","9.90984242419493e-05","0.0151810837291206","0.101320711504349","0.26033334750719","0.11133757604684","0.00996153730148171","0.0015928030073299","0.000116262896493594","5.75795829526113e-05","0","0","0.000100803144218136","0.0171174014340422","0.101000683073861","0.293093566346254","0.0759035954760519","0.0126812019317346","0.000102748593838691","0","0","0"
"79","2013","CGOA_A","1","3","0","1","4.5","119.5","426","0","0","0.00330244793111934","0.0385379846254673","0.0703338203919616","0.249115923752657","0.112196262812636","0.0236889289337536","0.00119946866244876","0","0.00162516288995626","0","0","0.00314836211750293","0.0375418275897422","0.111861102078149","0.269043307678706","0.0716468782773237","0.0067585222585761","0","0","0"
"80","2013","CGOA_B","2","3","0","1","4.5","119.5","257","0","0.0109979351036041","0.246133338727802","0.096924921571577","0.0595762832721193","0.0730741212747472","0.0122570381681478","0.000788784511565133","4.96764614617859e-05","0.0001979009089756","0","0","0.00568436494015842","0.281554986362248","0.0719076413808881","0.0591843121377476","0.0764268232676976","0.00501356410025871","0.000130248407092718","9.80594039085412e-05","0","0"
"81","2014","CGOA_A","1","3","0","1","4.5","119.5","334","0","0","0.0561166538508752","0.174121926891408","0.144087408930389","0.0754699693200736","0.0492750975084108","0.000724038133749424","0.000204905365094192","0","0","0","0","0.015753725634467","0.170967524843455","0.192265124229516","0.0849538111300147","0.0360532362453288","0","6.57791721785954e-06","0","0"
"82","2014","CGOA_B","2","3","0","1","4.5","119.5","329","0","0.00300404647853854","0.17480016682035","0.21320338055652","0.0680939836198851","0.0328276144412895","0.00735926499323987","0.000670689825921675","4.08532642553755e-05","0","0","0","0.00415792106459545","0.178818950367415","0.208070022637933","0.0778640731432138","0.0275961257523331","0.00349290703450965","0","0","0","0"
"83","2015","CGOA_A","1","3","0","1","4.5","119.5","577","0","0.000677974455585726","0.0129949839509746","0.141962899234802","0.223187385943982","0.0973045634427853","0.021235401187525","0.0011398575388101","0.00140765215385168","0","8.92820916843657e-05","0","0.000648888829352496","0.0128004369530648","0.135207462630395","0.248645022529885","0.0918000078469119","0.00994623176376149","0.000509782579741835","0.000375830966378593","0","6.63359005089338e-05"
"84","2015","CGOA_B","2","3","0","1","4.5","119.5","350","0","0","0.0678908258553749","0.335978013657739","0.0511236046407221","0.0312262159666606","0.0107833551466572","0.00268898171439501","0.000309003018451181","0","0","0","0","0.0864450194070934","0.339110979708193","0.0474745650142481","0.0239536458559631","0.00301579001450276","0","0","0","0"
"85","2016","CGOA_A","1","3","0","1","4.5","119.5","331","0","0","0.000344320829173988","0.0277261823298772","0.373344402737276","0.0807794703404012","0.0154531670333978","0.00138103166043567","0.000650053515831767","0.000321371553606603","0","0","0","6.82729049933775e-05","0.0554943499704534","0.376124180162015","0.0619735879472631","0.00629425593397637","4.53530812990516e-05","0","0","0"
"86","2016","CGOA_B","2","3","0","1","4.5","119.5","142","0","0","0.000668075054547522","0.186512971933091","0.201396138496208","0.0734463373161327","0.0323722666511854","0.0023424316532348","0.00325618489566289","5.59399993748422e-06","0","0","0","0.00148675774026209","0.227442911140643","0.20225114583216","0.058762289509708","0.00899807478986263","0.00105882098736367","0","0","0"
"87","2017","CGOA_A","1","3","0","1","4.5","119.5","235","0","0","0","0.00694376961991771","0.114806714494878","0.364516090570381","0.0123881755807895","0.00117614056726159","0.000169109166771773","0","0","0","0","0.000876902531377736","0.0194738464012248","0.150146528716717","0.323954287711027","0.00554843463965338","0","0","0","0"
"88","2017","CGOA_B","2","3","0","1","4.5","119.5","65","0","0","1.17513173899727e-06","0.0123893962972456","0.319934933879589","0.148016330660085","0.0136869422396557","0.00420595894171986","0.00176526284996562","0","0","0","0","1.28090840250187e-06","0.050400925338201","0.394866821694799","0.0453433105779335","0.00837319936184677","0.00101446211881693","0","0","0"
"89","2018","CGOA_A","1","3","0","1","4.5","119.5","46","0","0","0","0.0473659003183968","0.205812274877871","0.209811448492721","0.0346878530523911","0.00232252325862026","0","0","0","0","0","0","0.0339255875945453","0.295466190190856","0.167413210254328","0.00319501196027081","0","0","0","0"
"90","2018","CGOA_B","2","3","0","1","4.5","119.5","35","0","0","0.0209778922581756","0.275962138939069","0.160996923479723","0.0372725749357204","0.00479047022408616","1.16321898392825e-10","4.69039912874294e-11","0","0","0","0","0.00552994782419145","0.31706131872385","0.141180284046721","0.0352547573495315","0.00097369182573032","0","2.29976429856716e-10","0","0"
"91","2019","CGOA_A","1","3","0","1","4.5","119.5","60","0","0","0.0785947380221109","0.177835465828293","0.140855895213614","0.094109598113509","0.00860430282247236","0","0","0","0","0","0.00339703803437969","0.0534246102738267","0.215681985668961","0.184133563926985","0.0433628020958474","0","0","0","0","0"
"92","2019","CGOA_B","2","3","0","1","4.5","119.5","20","0","0","0.184861805668526","0.241212086097611","0.0692094274800753","0.00404293821318371","0.000673742540603426","0","0","0","0","0","0","0.152455702721932","0.319582324705439","0.0272913772154438","0.000670595357186111","0","0","0","0","0"
"93","2020","CGOA_A","1","3","0","1","4.5","119.5","46","0","0","0.128722975624595","0.281363815401823","0.0475560094362213","0.0344587197694228","0.0059659898130572","0.0019324899548805","0","0","0","0","0","0.063059642629454","0.370438344992522","0.0440214322921218","0.0199180546005733","0.00256252548532937","0","0","0","0"
"94","2020","CGOA_B","2","3","0","1","4.5","119.5","360","0","0.0010787119667194","0.0811678031117084","0.207766957862561","0.147879171101096","0.0586130057733457","0.00323334039632966","0.000256982050035766","4.0277382043619e-06","0","0","0","0.00455953367500994","0.0921790615223399","0.266628504561892","0.103657627894458","0.0320594985235946","0.000895934312524207","1.98395101820359e-05","0","0","0"
"95","2021","CGOA_A","1","3","0","1","4.5","119.5","121","0","0","0.00390638717435593","0.0739341158682826","0.357700406111257","0.0623583855170116","0.0021007053290932","0","0","0","0","0","0","0.00201970765084733","0.0577697381961924","0.409277156608965","0.0304046746843321","0.00052872285966274","0","0","0","0"
"96","2021","CGOA_B","2","3","0","1","4.5","119.5","317","0","0.0283631719865562","0.0320355612672318","0.165018377547651","0.194107981423074","0.069490484256409","0.0109820428577207","2.38066135734371e-06","0","0","0","0","0.0340861750930247","0.0315065841344427","0.16031858809975","0.223020474586085","0.0502845952285201","0.000783312696408227","2.70161769725697e-07","0","0","0"
"97","2022","CGOA_A","1","3","0","1","4.5","119.5","87","0","0","0.00915005454373463","0.0106316318177581","0.13120612535548","0.210840520512667","0.0457223897164309","0.0833563185210749","0","0.00909295953285446","0","0","0","0.00219278861454816","0.00683195504688916","0.130165978875919","0.207390759996583","0.0307371364188858","0.107716144142921","0","0.0149652369042548","0"
"98","2022","CGOA_B","2","3","0","1","4.5","119.5","339","0","0.0210535414159958","0.127938914712984","0.0548788210554826","0.144356972420712","0.131161281478653","0.0204542025545441","0.000156266361629498","0","0","0","0","0.034505672733965","0.0955874965717187","0.0664264942770084","0.179597416599906","0.116020915012296","0.00786200480510594","0","0","0","0"
"99","2023","CGOA_A","1","3","0","1","4.5","119.5","93","0","0","0.0105243332806546","0.0616048756097967","0.124722960473358","0.210264019202506","0.0852387711767732","0.00764504025691189","0","0","0","0","0","0.00119683555129041","0.050363920022997","0.24395252968134","0.170239249368394","0.0339376082899878","0.00030985708599033","0","0","0"
"100","2023","CGOA_B","2","3","0","1","4.5","119.5","315","0","0.0165773415987138","0.0351768792566214","0.185835955741108","0.146138235530659","0.102329070525661","0.0132785244905521","0.000663992856684779","0","0","0","0","0.0101154514394278","0.032895965616111","0.161430202085645","0.209848497193736","0.0852177243456191","0.000492159319461448","0","0","0","0"
"101","2024","CGOA_A","1","3","0","1","4.5","119.5","56","0","0","0.00275174319838197","0.0202541498008285","0.263248038579318","0.12323181813756","0.0830576827784185","0.00723888974963594","0.000217677755856961","0","0","0","0","0","0.0209098776700213","0.248679598122361","0.157122223194113","0.073288301013505","0","0","0","0"
"102","2024","CGOA_B","2","3","0","1","4.5","119.5","375","0","0","0.0551654580653679","0.125865946252072","0.192145854626542","0.0481649038796739","0.0726991358916619","0.00567778058012939","1.12602086245803e-06","0.000279794683690387","0","0","0","0.0658365578702195","0.122321958010446","0.193660683200618","0.0378219279969563","0.0803588729217603","0","0","0","0"
"103","2025","CGOA_A","1","3","0","1","4.5","119.5","50","0","0","0.000560200502242009","0.0310809258254599","0.100446855452496","0.207914254128809","0.159924762797459","7.30012935330931e-05","0","0","0","0","0","2.65543868044675e-05","0.0296153643451765","0.125913132995385","0.283378736350265","0.0610662119223697","0","0","0","0"
"104","2025","CGOA_B","2","3","0","1","4.5","119.5","337","0","0","0.0121032864688504","0.109431802848422","0.205029078258078","0.135889913193924","0.0347952442009387","0.00275067502978722","0","0","0","0","0.000462060980156991","0.00583470637132192","0.156220611703646","0.185477345654773","0.125367282765373","0.0266379925247295","0","0","0","0"
"105","2000","WGOA_A","1","3","0","1","4.5","119.5","522","0","0","0.000194918822486179","0.0142336726359945","0.136461299824605","0.152327118170735","0.165091608519998","0.0201632163764545","0.00927263538306788","0","0.00225553026665891","0","0","0.000428100821644917","0.016419887732936","0.169422159864959","0.167832851250522","0.128307461035389","0.0115587919683022","0.00504362593946185","0","0.000987121386785359"
"106","2000","WGOA_B","2","3","0","1","4.5","119.5","4","0","0","0","0.054321170987378","0.244364568070487","0.158556849087648","0.0427574118544872","0","0","0","0","0","0","0","0.0264856210108257","0.327413226047186","0.123360430006662","0.0227407229353262","0","0","0","0"
"107","2001","WGOA_A","1","3","0","1","4.5","119.5","361","0","0","0","0.0174092905267212","0.120756646681267","0.228987006360223","0.110737285273267","0.012955549542758","0.00627167760923601","0","0.0028825440065287","0","0","0","0.0211683528243276","0.167000098939747","0.221715061548998","0.0816757435392969","0.00598141303061423","0.00182922417805922","0","0.000630105938956744"
"108","2001","WGOA_B","2","3","0","1","4.5","119.5","430","0","0","0","0.0237370545410438","0.148048237521349","0.217743366152181","0.105865297243746","0.00238359152506041","0.00139894305853698","0","0.000823509958081975","0","0","0","0.0169132326670617","0.224823094629989","0.197304808206129","0.0591709778882866","0.00111287696659716","0.000539151826298492","0","0.000135857815638017"
"109","2002","WGOA_A","1","3","0","1","4.5","119.5","511","0","0","0.000229553092464143","0.0293624132042282","0.121590572403383","0.185655191683024","0.146754633052301","0.00889944023294303","0.0053954884635316","0","0.00211270786812453","0","0","8.42228516732296e-05","0.0204288908018791","0.123147498911382","0.228695667891519","0.120694775636288","0.00459599967252943","0.0021352384645567","0","0.000217705770172235"
"110","2002","WGOA_B","2","3","0","1","4.5","119.5","343","0","0","0.00777711316207148","0.0821727029880312","0.221884078326754","0.135667864482177","0.051866286290495","0.000354256357366837","0.000200774798705264","3.64790862194353e-06","7.32756857775442e-05","0","0","0.00728589218632285","0.0771667807268085","0.237866380657313","0.147120750198889","0.030296724527507","0.000193128719882571","5.19271763184104e-05","0","1.8415806958782e-05"
"111","2003","WGOA_A","1","3","0","1","4.5","119.5","321","0","0","0.000146688134356381","0.00989932679749876","0.0951105399210233","0.173656228028189","0.189896999053395","0.0173158558859414","0.0108843849999997","0","0.00308997717959685","0","0","0.000208949904565409","0.00931846544626477","0.101778751575677","0.218884909133697","0.163786707726948","0.0024681265594985","0.00282276139629678","0","0.000731328257051561"
"112","2003","WGOA_B","2","3","0","1","4.5","119.5","473","0","0","2.57025004342422e-05","0.0243922588562316","0.192306249045693","0.154932123002023","0.108772828887313","0.00839107429570619","0.00804935689933789","0.000387293493235987","0.00274311302002437","0","0","0","0.028644508099048","0.224858490035059","0.156669061582351","0.082400675917089","0.00618223532576899","0.00120803651738199","0","3.69925233025801e-05"
"113","2004","WGOA_A","1","3","0","1","4.5","119.5","325","0","0","0","0.00805927120275026","0.197753673784313","0.190126525987084","0.0822260426387183","0.00958098604751052","0.00869076328476515","0","0.00356273705485845","0","0","0","0.0131532871869515","0.226551082930408","0.180900610929731","0.0728877491208739","0.00417808994875194","0.00211646974617008","0","0.000212710137114163"
"114","2004","WGOA_B","2","3","0","1","4.5","119.5","353","0","0","0","0.0316510773319622","0.22794550051746","0.133954491913025","0.0847089148212137","0.00798188543235994","0.0118748956908542","0.00124117816104521","0.000642056132079929","0","0","0","0.0376365322088897","0.266873161990347","0.124418116295179","0.0683356694003144","0.00166506026948785","0.00101192493729664","3.94514055486837e-05","2.00834929363511e-05"
"115","2005","WGOA_A","1","3","0","1","4.5","119.5","262","0","0","0","0.00104161388589506","0.0555982952683167","0.165212051112832","0.181494585338964","0.0328605875667743","0.0289544410373659","0","0.0348384257898517","0","0","0","0.000119341725702293","0.0636454512206167","0.207183092837634","0.190309192698529","0.0199131954568058","0.0121252551451003","0","0.00670447091561235"
"116","2005","WGOA_B","2","3","0","1","4.5","119.5","343","0","0","8.81593621335381e-05","0.000872744722154462","0.118832384462429","0.163889014618552","0.158571121133773","0.0148191097452001","0.0286733668973087","0.00285378198603464","0.011400317072414","0","0","0","0.0021014967068667","0.15268669320771","0.215313233268341","0.111668123831111","0.0131735111804026","0.00301648863317606","0.000322831590320444","0.00171762158207215"
"117","2006","WGOA_A","1","3","0","1","4.5","119.5","371","0","0","0","0.0084380765015155","0.106200270846072","0.177309502884083","0.145396321157263","0.022776088244356","0.0274892706335427","0","0.0123904697331676","0","0","0","0.0107180496697789","0.152818563072539","0.183931804340258","0.116194340174534","0.0179283612705078","0.0156669583581768","0","0.0027419231142053"
"118","2006","WGOA_B","2","3","0","1","4.5","119.5","452","0","0","9.92276485137452e-05","0.019971232167427","0.217308475318569","0.163303952703335","0.0940192916782038","0.00394869516212307","0.000547591991385648","9.17262941023534e-05","0.000709807036340513","0","0","0.00018916189397043","0.0177336182393121","0.1945296271337","0.184634169511219","0.0999688422659945","0.00282064760831557","1.18814240234416e-05","0","0.000112051923464492"
"119","2007","WGOA_A","1","3","0","1","4.5","119.5","333","0","0","0.000321944361476234","0.00648844197114212","0.10776129343405","0.167373982944375","0.145154045110512","0.0235345784816437","0.0318274354174286","0","0.0175382782793726","0","0","7.88674069626461e-05","0.00445776844912182","0.120079573930187","0.19651393355761","0.143376307124064","0.0145740260849498","0.0181791844260761","0","0.0027403390210286"
"120","2007","WGOA_B","2","3","0","1","4.5","119.5","268","0","0","0","0.0246858091158967","0.181218829820657","0.176729040743161","0.102714692606744","0.00374196001323823","0.00697397922176207","0.000172008618828179","0.00376367985971272","0","0","0.000126311278440591","0.024431104021519","0.175895444516885","0.187782646014704","0.099957508075655","0.00511047222803023","0.00413730403422639","9.55895580449071e-05","0.00246362027249528"
"121","2008","WGOA_A","1","3","0","1","4.5","119.5","354","0","0","0.000241126426808921","0.0463101566754048","0.131235862392945","0.122459134287158","0.179536179484132","0.00910722872496442","0.00576729754221957","0","0.00534301446636831","0","0","0","0.084167271363843","0.226144421053393","0.109826039317013","0.0734743050665108","0.00273498575114532","0.00214462636589313","0","0.001508351082201"
"122","2008","WGOA_B","2","3","0","1","4.5","119.5","277","0","0","3.24848384663933e-05","0.0429003467271306","0.203211485934174","0.142462726378509","0.104324122449046","0.00292401606977258","0.00331683280665507","0.0001947149146282","0.000633269881617947","0","0","6.43350017238696e-05","0.0410476301152851","0.231736463072807","0.1663955690415","0.0578009458752231","0.00282327174657345","0.000103168081954078","2.28962165237847e-05","5.72084840958696e-06"
"123","2009","WGOA_A","1","3","0","1","4.5","119.5","391","0","0","5.61427313051925e-05","0.0169429644534406","0.150310672275729","0.202660271916566","0.104099834141157","0.0126422750684258","0.00478220332851159","0","0.00850563608486511","0","0","0","0.0220098881484405","0.183832613447637","0.211880679907966","0.076040963254741","0.00220163256173909","0.00328647452894543","0","0.000747748150530295"
"124","2009","WGOA_B","2","3","0","1","4.5","119.5","272","0","0","0.000872562650691785","0.0907773319960324","0.190693922587955","0.165561749370183","0.0433970666557932","0.000118225171980344","0.00674312413156461","0.000743216368347205","0.00109280106745262","0","0","0","0.0853656624227173","0.213736338839215","0.168251874452668","0.0320261024548338","0.000121468818588012","0.0004985530119775","0","0"
"125","2010","WGOA_A","1","3","0","1","4.5","119.5","243","0","0","9.66620644964675e-05","0.00705232895624096","0.147129187074283","0.226978268972059","0.105993851345536","0.00831876068247193","0.0028655339467567","0","0.00156540695815685","0","0","0","0.01001822816483","0.193490915060055","0.227208909659918","0.066811161108038","0.00185777260536489","0.000494304017425961","0","0.000118709384368461"
"126","2010","WGOA_B","2","3","0","1","4.5","119.5","528","0","0","3.60721384124407e-05","0.0537600441004041","0.301953691084131","0.114399528009","0.024565638501137","0.00201763029665369","0.00186253210964001","0.00104535960158892","0.000359504159033243","0","0","0.000147808086273018","0.0584379731507565","0.334428939901385","0.0928416389566974","0.0139373759803108","0.000201322689668993","4.83937934756566e-06","0","1.01855560348323e-07"
"127","2011","WGOA_A","1","3","0","1","4.5","119.5","428","0","0","0.000179014477102678","0.0451615446284054","0.196228905947022","0.200455535098369","0.0519687924454718","0.003764726138881","0.00117290257517187","0","0.00106857868957592","0","0","0","0.0342485695027979","0.210561127675837","0.216840675487925","0.0378859364350752","0.000216105199992614","0.000189628513953684","0","5.795718441838e-05"
"128","2011","WGOA_B","2","3","0","1","4.5","119.5","646","0","0","0","0.115630203864112","0.255706087263013","0.106379761172722","0.0212326682382952","0.000543421914184999","0.000497179162348414","1.06783853241716e-05","0","0","0","0","0.110362382377457","0.292732168606212","0.082585135049615","0.0138009395051055","0.000115453606066678","0.000254900666170817","0.000149020189373631","0"
"129","2012","WGOA_A","1","3","0","1","4.5","119.5","233","0","0","0","0.0385484195864291","0.205081526885868","0.157652360659032","0.0847162199974752","0.00956597353320411","0.00307320877530534","0","0.00136229056268597","0","0","0.00471701192730783","0.0288790004312125","0.14216227202962","0.18453785115084","0.13189713657647","0.00639340931969716","6.75400512601245e-05","0","0.00134577851359225"
"130","2012","WGOA_B","2","3","0","1","4.5","119.5","196","0","0","0","0.027991631273465","0.355641078200349","0.0924852786649386","0.0222164747447983","0.000473548888898126","0.00067212429923136","0.000519863928319598","0","0","0","3.24641140903771e-05","0.0473436545805816","0.36739582417108","0.0741763504657812","0.01060178013167","0.000246780970563629","0.000115054292344557","0","8.80912738886814e-05"
"131","2013","WGOA_A","1","3","0","1","4.5","119.5","291","0","0","0","0.00227692424898524","0.00936083369980699","0.356030987347518","0.071345391357787","0.0347376916209809","0.00895762083923661","0","0.0172905508856855","0","0","0","0.00880896086852311","0.0152878686791911","0.36088443997983","0.0821025902401211","0.0140264061057359","0.00944004814227205","0","0.0094496859843269"
"132","2013","WGOA_B","2","3","0","1","4.5","119.5","232","0","0","0","0.0407048377425539","0.104563485310878","0.329557492829537","0.0228130273311594","0.000357172535692037","0.00167449862290427","0","0.000329485627276248","0","0","0","0.0299500299503909","0.130506751535197","0.317160218191056","0.0220608620142904","0.000193307910870112","0.000116103136657163","0","1.27272615386723e-05"
"133","2014","WGOA_A","1","3","0","1","4.5","119.5","347","0","0","5.26588381230979e-06","0.00636567544791502","0.101603539914877","0.0279714533507982","0.357122783668921","0.000503186213814455","0.00444266288631827","0.00180367564691619","0.000181756986628204","0","0","4.25752147605089e-06","0.0026020352867206","0.117039733242797","0.0558332787442887","0.324229777107713","0.000227917344920178","6.30007520844169e-05","0","0"
"134","2014","WGOA_B","2","3","0","1","4.5","119.5","353","0","0","0.000493868880457114","0.105775848988991","0.281305865573141","0.00269098301199626","0.108951346175716","0","7.53240668609069e-05","0.000133486818346439","0.000573276484491039","0","0","0.000600097229763065","0.109372122156069","0.329413838462588","0.00340649905272334","0.0572074430988562","0","0","0","0"
"135","2015","WGOA_A","1","3","0","1","4.5","119.5","553","0","0","0","0.0518162511036757","0.146287991322696","0.256937702400559","0.0378348550713746","0.00216213234521147","0.00307029816410802","0","0.00189076959237491","0","0","0","0.0352651568043178","0.147977229682073","0.276740826702319","0.0341717422325111","0.00410865617409931","0.00173638840468002","0","0"
"136","2015","WGOA_B","2","3","0","1","4.5","119.5","310","0","0","0","0.26592711754642","0.100593443007969","0.0935861944969705","0.0388986425397863","0.000768604732308217","0.000225997676545998","0","0","0","0","3.32652409428194e-05","0.310266335076061","0.107735856043088","0.0693563669014954","0.0123260505504388","6.95828704852657e-05","0.000212543317488721","0","0"
"137","2016","WGOA_A","1","3","0","1","4.5","119.5","288","0","0","0","0.0112790073285723","0.207791361492972","0.197182472907434","0.0791722709750158","0.000913251913004659","0.00347100740628847","0","0.000190627976712767","0","0","0","0.0096675080140672","0.203532860942418","0.224736060819341","0.057928127681585","0.000185381833272475","0.0039500607093166","0","0"
"138","2016","WGOA_B","2","3","0","1","4.5","119.5","257","0","0","0.000487352418482427","0.107291526255814","0.185805558497966","0.084891103734468","0.113957420884966","0.00462858870488474","0.00173092735254233","6.89874480877532e-05","0.00113853470278851","0","0","0","0.129648754056684","0.179539890220425","0.104240615379569","0.086452067979489","0.000107321481597108","1.13508822352216e-05","0","0"
"139","2017","WGOA_A","1","3","0","1","4.5","119.5","329","0","0","0","0.00799209303180953","0.11746603045233","0.146214584961808","0.221149151225596","0.00292387762125581","0.00263990390680901","0.000933779432389518","0.000680579368002365","0","0","0","0.0141015455766582","0.16856276484024","0.208571516726856","0.108109404385055","0.000133158651678002","0.000521609819512652","0","0"
"140","2017","WGOA_B","2","3","0","1","4.5","119.5","243","0","0","0","0.026376523606418","0.231701147592386","0.115998651510502","0.111212327906233","0.00920283647622162","0.00529752483561773","0.00021098807262222","0","0","0","0","0.0206979755639412","0.192321770459958","0.205358282006997","0.0798428427401939","0.00163069828560072","0.000148430943309517","0","0"
"141","2018","WGOA_A","1","3","0","1","4.5","119.5","96","0","0","0","0.0108660387222888","0.100375140434077","0.18918556368927","0.165859432359621","0.0219312062531229","0.00905603783125988","0","0.00272658071036023","0","0","0","0.00272337575785884","0.16826083243575","0.203188740669654","0.114220702663443","0.00388536767129718","0.00724919847401347","0","0.000471782327983254"
"142","2018","WGOA_B","2","3","0","1","4.5","119.5","48","0","0","0","0.0213014423103366","0.153421951788904","0.196913641780587","0.103185638922639","0.00916700561141749","0.0126317366367505","0.00337858294936605","0","0","0","0","0.0528235492384812","0.276724338044888","0.115384445075421","0.0523887919454962","0.00230882060278069","0.00037005509293321","0","0"
"143","2019","WGOA_A","1","3","0","1","4.5","119.5","69","0","0","0.000289512117284732","0.0273168664053919","0.120962606093668","0.195951191989263","0.137821267792789","0.0089838637528009","0.00443033854056341","0","0.00424435330823925","0","0","0","0.0415323413023731","0.166646084414403","0.224861710466914","0.0662982648299204","0.000661598986389731","0","0","0"
"144","2019","WGOA_B","2","3","0","1","4.5","119.5","22","0","0","0","0.12074842066792","0.146233055051298","0.159160583170494","0.0635407967104963","0.00691892952644456","0.00339821487334813","0","0","0","0","0","0.157939439074431","0.226542584135489","0.0829466689288144","0.0315814342073616","0.000989873653903614","0","0","0"
"145","2020","WGOA_A","1","3","0","1","4.5","119.5",NA,"0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"146","2020","WGOA_B","2","3","0","1","4.5","119.5","16","0","0","0","0.0740077275187382","0.105290998451956","0.127193885929684","0.188375680611978","0.00350086095104214","0.00163084653660122","0","0","0","0","0","0.0759300549808257","0.23845545158194","0.116050618414668","0.0677139474426979","0.001849927579869","0","0","0"
"147","2021","WGOA_A","1","3","0","1","4.5","119.5","31","0","0","0","0.11428451886696","0.0613683719716923","0.0932996071575284","0.18802830016279","0.0167018565195159","0.0194978771048016","0","0.00681946821671177","0","0","0","0.0929586732239908","0.102231638974808","0.1606777796904","0.139963489774497","0.00149312104226842","0.00267529729403501","0","0"
"148","2021","WGOA_B","2","3","0","1","4.5","119.5","109","0","0","0.000752603430256534","0.256703854152464","0.153148975008441","0.037441679913572","0.0449744488207285","0.00503481719761414","0.00125561308797494","0.000688008388949903","0","0","0","0.000191338247892175","0.295165945791109","0.151961989517062","0.0226693205952548","0.0254054335882246","0.00159292799162207","0.00301304426883538","0","0"
"149","2022","WGOA_A","1","3","0","1","4.5","119.5","64","0","0","0.00172894335520935","0.0631391911880176","0.167648126594234","0.102120057687671","0.107246223152546","0.0327468315327172","0.0164559951441276","0","0.00891463134547745","0","0","0.000247802741751322","0.0449243986899962","0.157116191440381","0.145094278636433","0.118256100459323","0.016348670004028","0.0129786229773158","0","0.00503393505077179"
"150","2022","WGOA_B","2","3","0","1","4.5","119.5","60","0","0","0.00294911852010839","0.0636417107747819","0.279831757199038","0.119335992746867","0.0342414207592048","0","0","0","0","0","0","0.00326402227317587","0.140899224224152","0.261181556207866","0.0714789343051442","0.0231762629896624","0","0","0","0"
"151","2023","WGOA_A","1","3","0","1","4.5","119.5","61","0","0","0.00978886317648263","0.0746795244375143","0.167907769800753","0.112002144740499","0.0946700699469572","0.0209138811872207","0.018904316681485","0","0.00113343002908833","0","0","0.00803762292557909","0.0548910137250776","0.253433320286727","0.130147934186644","0.0487746103230602","0.00426749659917665","0.000448001953735254","0","0"
"152","2023","WGOA_B","2","3","0","1","4.5","119.5","131","0","0","0.00149263829538083","0.143129321513644","0.178570295446124","0.124760712661111","0.049465784331217","0.00240118510432843","0.000180062648194538","0","0","0","0","0.00195365139951207","0.149998773455342","0.203325278625997","0.115136626356585","0.029583214389019","2.45577354452191e-06","0","0","0"
"153","2024","WGOA_A","1","3","0","1","4.5","119.5","46","0","0","0","0.0460699093834892","0.1158653792709","0.111611475563139","0.168034341327963","0.0120799176072498","0.043946351796307","0","0.0023926250509514","0","0","0","0.0615465479540745","0.164061717786762","0.177441452542222","0.0963861429212392","0.000351771400795961","0.000212367394905626","0","0"
