"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"11",1992,1,2,2,0,332,0,0.0546044059616208,0.100624911251093,0.0940071383607458,0.13135530220427,0.174206505947069,0.0909876233010998,0.0957441320516235,0.0952734644060595,0.0535653626206012,0.0232277052445063,0.0180232867686152,0.0162691841277335,0.0104705274297461,0.0123370578509055,0.00932204024723534,0.00626099310371581,0.00573622669966575,0.00498642718122142,0.0022400847360009,0.000556515788551058,9.50550852510622e-05,0.000106049632669206,0,0,0.0438324426938268,0.102669760471394,0.0970608448821797,0.1136372290794,0.176423486993212,0.0990455844300947,0.101864972134032,0.0947789680065177,0.0596586716066083,0.0270207783989534,0.0282510670214514,0.0203468574969943,0.0112453283945508,0.00808031205377058,0.0085184162950163,0.00414517933495653,0.00171314594241637,0.000878465398624701,0.000828489366000126,0,0,0,0
"12",1993,1,2,2,0,363,0.000317962984647502,0.0978673378796551,0.172407604763145,0.100425258775551,0.0337639391688018,0.107248395358233,0.10418145154797,0.0879913530465129,0.112140446573853,0.0592701386695389,0.0412425097933586,0.0281050343372948,0.0219355757030475,0.00953592391765154,0.00537603967690188,0.00615124232780742,0.00418789949797287,0.00232713251510445,0.00295695264366608,0.00161308822209588,0.000548189617969514,0.000118657766063111,0.000287865213158417,0,0.000298562425278387,0.0979801131348147,0.162372995896528,0.106253967395553,0.0359727265092639,0.126223240633546,0.0994373541407495,0.0981518196448725,0.0975281857440893,0.0690055406611735,0.0364521870069199,0.0234863959882125,0.0219389346362461,0.00722393002685643,0.00663015296260145,0.00344143403017862,0.00291780128615178,0.00170724033382333,0.00165472594571675,0.00113817368655815,0.000184517910866397,0,0,0
"13",1994,1,2,2,0,364,0.000333135598040674,0.0112516349924274,0.0356537356499373,0.0390579755861418,0.0893980329746492,0.235247493069478,0.144760722561318,0.058891201916395,0.087418792627418,0.064560635004988,0.0760030933710545,0.0589163998397558,0.0457526906415518,0.0278078519462698,0.00652397959959982,0.0038543558559244,0.00301747011223733,0.00638154156530988,0.0016577642214446,0.00227747268766378,0.00112399861404886,0.000110021564345886,0,0,0.000143591381254009,0.0115875391447229,0.0418064695449847,0.0421974037229286,0.0994489840575984,0.248292048475399,0.135972114950151,0.051795255414075,0.0862904789851413,0.0724397242867457,0.0750482412606038,0.0714996750341838,0.0348526042968307,0.0135114721303242,0.00674295895578417,0.00276422219766208,0.00182180402286747,0.00232844961229059,0.000620260449781236,0.000836702076672033,0,0,0,0
"14",1995,1,2,2,0,347,0.000389604940094351,0.0117842203839711,0.0295993310065834,0.0189407191821741,0.0664283294976829,0.123581217299186,0.122311774685356,0.201086785240993,0.146327386040495,0.0643910219997622,0.0458187803378733,0.054918391941625,0.0392039857546667,0.0310761674081715,0.0191828938830458,0.00873353865685724,0.0062936519307853,0.0041157863096033,0.00362347859725921,0.0015387148018527,0.000492486520798235,0.000161733581162562,0,0,0.000376598418906798,0.0100109626962377,0.030151878804744,0.0206466214922607,0.0632088687588794,0.119077116251149,0.132831447006561,0.228606561239816,0.148021152610642,0.0691133502991541,0.0482339157809272,0.050134754161146,0.0315133816908687,0.0239921860922962,0.0096202288736867,0.00933830244644664,0.00243740586845309,0.0017230565611583,0.0004552582834781,0.000506952663188985,0,0,0,0
"15",1996,1,2,2,0,359,0.000105570859601797,0.00806897719253137,0.029685442125788,0.0204674787017323,0.0477091820607439,0.127961159366985,0.0934892497230804,0.115295423226369,0.156913179288023,0.145585910818593,0.0952985022852573,0.0536967829541064,0.032298683149006,0.0281882650354988,0.0146260950570677,0.0134640048952331,0.00855276322490583,0.00421662725918809,0.00222448501176712,0.00149303237548969,0.00065918538903282,0,0,0,0.000102515678203161,0.00868672180803153,0.0345667869004482,0.0215643945942725,0.046075328497161,0.124989570617916,0.094707729134446,0.112623750154491,0.156820287833076,0.154173371595249,0.100228513464548,0.0537892702478486,0.0303626234128789,0.0240400987987242,0.0173355399581653,0.0102559306691482,0.00691296617261133,0.00128517935261022,0.00138953998459995,8.98811255705652e-05,0,0,0,0
"16",1997,1,2,2,0,369,0.000888148131426309,0.0544016513785676,0.11228406319228,0.081622052249657,0.0381233066102524,0.107168301851237,0.0769935700112827,0.0722108728057754,0.0984371790505136,0.0848449032738882,0.097251979976135,0.0686225732486872,0.0503376038094382,0.0248136097721042,0.0135059461681568,0.00754993326053795,0.0048127755809594,0.00362474255289741,0.00126858286257083,0.00068291218513191,0.000376097447459978,0.000179194581040941,0,0,0.000959931293353,0.0674401342994667,0.129866948548118,0.0886321549882904,0.0254104499711532,0.0943131801028435,0.0909746166026708,0.0707844430523735,0.10026209711459,0.0922184399561754,0.085971622522064,0.0602308836242083,0.0467940854976567,0.0234217991987673,0.0100799350896107,0.00564132697723766,0.00395408083896412,0.00193193642040084,0.000956132235702357,0.000155801666353867,0,0,0,0
"17",1998,1,2,2,0,362,0.000131640283325411,0.0283077084308321,0.0394505761979995,0.0142308875577685,0.146093364708855,0.29116121475209,0.122020000725292,0.0547456416672309,0.0730309811997871,0.0410804272840016,0.0393147210574958,0.0407976556288317,0.0363905497814442,0.0337218252051901,0.0183093510410757,0.00854520755451139,0.00400974813390445,0.00478265974374115,0.00154958164238608,0.00202487315366315,0.000200132189914452,0.000101252060660767,0,0,0.000133472587603081,0.0303927228444855,0.0436823016187278,0.00888470454897795,0.147217202757259,0.309999760647809,0.116224436109831,0.0722616329313653,0.066354776748547,0.0550591831646876,0.0401328215093664,0.0406658269479474,0.0330751791214034,0.0177334220380313,0.00904816732135975,0.0048554395736494,0.00278677518283009,0.00128591437177579,0.00020625997434325,0,0,0,0,0
"18",1999,1,2,2,0,336,6.34547378384874e-05,0.0333913039309171,0.0294063553163765,0.024332389031721,0.0937128377784602,0.10963244976262,0.111151102381431,0.224401653358511,0.152906199258102,0.0629378388063001,0.0354307908346308,0.0381497129870271,0.0262818965469657,0.0236232405885619,0.0119560192432733,0.00898913737976537,0.00633622041238353,0.00326149245364962,0.00315658470631081,0.000551769366618923,0.000327551118535169,0,0,0,6.33865833137262e-05,0.0317797354803888,0.0286524347754974,0.0256110082925332,0.0838062232644097,0.111375107244211,0.115690868122182,0.220838141356893,0.158983666222747,0.0672560632767858,0.0480383156348333,0.0370557032215409,0.029780842665776,0.0181052672848041,0.00968116575717081,0.00549703515877684,0.00375395739671045,0.00285218894513459,0.000681576747973091,0.000497312568317197,0,0,0,0
"19",2000,1,2,2,0,355,0.00271768202828715,0.0782383941545069,0.143762222509657,0.0110376893469188,0.0539707188298038,0.091182984755382,0.0745301037894363,0.11621271994409,0.133479124782755,0.11154383236627,0.0686957825100377,0.0448084247268626,0.023441720942556,0.0141633412138428,0.00905732218095084,0.00854166282077188,0.00704131281023871,0.00462183269210527,0.00243699811949328,0.000516129476034662,0,0,0,0,0.00324078745748356,0.0913156888114411,0.130296019365284,0.0153418843846972,0.0420099832181055,0.100829775441717,0.0798341278241369,0.119031352116879,0.141086919391367,0.114978220443471,0.074023531346117,0.0401570832895728,0.0187034463270878,0.0154052041966524,0.00657503933584538,0.00409847826517945,0.00194273743894098,0.000508179986020221,0.000621541360000427,0,0,0,0,0
"20",2001,1,2,2,0,366,0.000892423580400975,0.0361497538349772,0.158538225752013,0.087101730661451,0.0560983985218432,0.189438640713224,0.137717830381965,0.0494880542116453,0.0580316654962826,0.0653122598162482,0.0526510532570668,0.0459815686282126,0.0293534356296001,0.016448497349433,0.00705084564554609,0.00449558483952349,0.00241873209529375,0.00133275847567695,0.000837116584657708,0.000419158516839243,0.000242266008099779,0,0,0,0.000224711156694966,0.0380001046905521,0.170946705191456,0.0957119207073881,0.0640232183192259,0.189029922219247,0.13814330050529,0.0409803828296105,0.0623336916128835,0.0641630993073574,0.056858791111517,0.0370843736348857,0.0223780300722335,0.00942689638265362,0.00528821187547042,0.00269676963309391,0.00100158792237211,0.000873520086323473,0.000553894462513776,6.03139232647646e-05,0.00022055435596639,0,0,0
