"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"1",1977,1,1,0,0,85,0,0,0,0,0.00143335750782339,0.00461581128873097,0.0487770945202461,0.0436462898642146,0.0457545577808058,0.0725403538618881,0.0927921909695323,0.0562536614298489,0.0564984776917198,0.0269104792391037,0.0255311462165203,0.00993233216818514,0.00745634898681385,0,0.00109735978557197,0.00676053868899524,0,0,0,0,0.0447389932733102,0.0390771415213179,0.115530753660467,0.0791410361980654,0.0911251911622465,0.0289625623245375,0,0,0,0,0.00221694936600535,0.0138291129662945,0.0542046208257178,0,0,0,0,0.00136785336538321,8.58382794656649e-05,0.0259486197756175,0.0037713272815718,0,0,0
"2",1978,1,1,0,0,146,0.000284534078419614,6.36110509268339e-05,0,0,9.48446928065379e-05,9.48446928065379e-05,0.00126657364838583,0.0112369738272134,0.0477640485745642,0.084764457878555,0.128153956925397,0.121287495231286,0.0487211912688241,0.0249218893044747,0.0169884397736092,0.00864924137388897,0.0034698588084972,0.00122591048547385,0.00101044286413011,1.68552074117912e-06,0,0,0,0,0,0,9.92326472146165e-05,9.92326472146165e-05,6.65539925196361e-05,0.000562823254053662,0.00600083426563869,0.0204240246042318,0.0684803291888132,0.0894335030785633,0.127138582905599,0.114592479942981,0.0407207449723064,0.0175694956715728,0.0101695558110121,0.00378452851581964,0,0,0,0,0,0.000658830240040579,0.000199248262418935,0
"3",1979,1,1,0,0,176,0.00014568125893803,0.00065529469400977,0.00720836639329014,0.0503123224537151,0.0681228688222267,0,0,0,0,0.000219412183085044,0.000112714563591631,0.000362576656519872,1.46717447941246e-05,0,0.0695580383352208,0.0527509814838982,0.088797222052939,0.0782735383203176,0.0599305021942439,0.018589672283817,0.0044304266990999,0.000515709860293164,0,0,0,0,0,0,0,0.00363928480783269,0.00895359881891766,0.0467438526187322,0.082309302337774,0.0551286340158113,0.0646622584913103,0.0797839776370883,0.123714223212626,0.0250657751041944,0.00877962924551446,0.00108807323721728,0.000113743621123577,1.76468518583572e-05,0,0,0,0,0,0
"4",1980,1,1,0,0,185,0.0152446012554941,0.0192999690337669,0.00934057014141293,0.00417402296771639,0.000700589366581036,0.00649571639448698,0.000113857545139678,1.83768816416584e-05,1.83768816416584e-05,0,0,0.0531995370821676,0,0,0,0,0.000601292787702853,0.00868458683245914,0.0391925043221301,0.0839317700306348,0.0893409914291265,0.0693494083967012,0.0574528183232536,0.0428410103279429,0,0,0.000167325990288816,0,0,0.123484414155498,0.0871450386900126,0.0126002723239997,0.0465492296943553,0.0386239438042141,0.0237897784909762,0.01509362709998,0.0159307619012745,0.00757243316853827,0.00829139069577266,0.000522020629048284,7.51354836264781e-05,0,0,0,0,0,0.0743499013941562,0.0458047264782588
"5",1981,1,1,0,0,212,0.0314925048412476,0,0,0.000144995583382033,0.000161281153131908,0.000646855337466481,0.0122359129168016,0.03982407205601,0.0276643636491827,0.0661611251355524,0.0748470260197191,0.107302399988778,0.0634092549767575,0.0515231927136595,0.00140270080490694,0.0140914785685253,0.00640156246276899,0.00255185853866282,2.74242487382719e-05,9.21971494827947e-05,1.97938552255326e-05,0,0,0,0.0840600719447284,0.00311795009599587,0.00154164220014925,0.000871393780051701,0.000371297108255086,0.000192255776102953,6.59416411661078e-06,0,0,0,0,0.0473807424929699,0.0175238623301223,0,0,6.90083037218722e-05,0.000213029484257441,0.00100383747001641,0.0139549858283193,0.0355139485538225,0.0324159401602894,0.0787225103190464,0.0979963329702032,0.0850445970178315
"6",1982,1,1,0,0,106,0,0,0,0,6.2201475757654e-06,0.000627756554206342,0.0106161123201272,0.007489315286803,0.0260463743906174,0.0396778581838519,0.0636339273673469,0.0789721109349409,0.0856558240647524,0.0557873769872514,0.0619166483603071,0.0492376525730039,0.0117919571558803,0.00430899148695288,0.00304902547700946,0.000736584429383071,0.000229692509293683,0.000216571770696465,0,0,0,0.0222514612559932,0.0322599762017375,0.0678057776150636,0.0886530024369738,0.0921646334604025,0.0710805350058304,0.0609609425930238,0,0,0.000265027720708799,2.78340702751433e-06,0.00238801352872127,0.0166028426984736,0,0,0,0,0.00737192698572411,0.00473009882336596,0.00115828538546799,0.0318981235185055,0,0.000406569362980561
"7",1983,1,1,0,0,391,0.00180532313291969,0.000699872704821596,0.00111155065008315,0,0,0,0.000145772604264182,0.0196323627036818,0.019015801363006,0.0297102114279137,0.0802363581129054,0.0850534941726913,0.0940021070839519,0.0686960583972114,0.0534229443457963,0.0264546658102993,0.0128590840766205,0.00519259309043234,0.00160011943647779,0.000332494063593829,2.3483387184358e-05,5.70343614553333e-06,0,0,0,0,0,0.000242914133007771,0.00181142815491036,0.001101060981893,0.00554524277126695,0.0233512311380515,0.017074159290746,0.0210865293633077,0.072606563023623,0.123725857655858,0.116750050076113,0.066538592239268,0.0302479625964627,0.0128165361036827,0.00501721578769377,2.22718576750076e-06,0,0,0,3.13881637509991e-05,0.0016558798532712,0.000395161481325837
"8",1984,1,1,0,0,468,0.0278613900372608,0.0175358709605661,0.0260021455568796,0.0271780236624941,0.0351694866805594,0.0217521017999629,0,1.79822148996678e-05,0.000112927397663291,0.00320821692861474,0.00533661386048479,0.00173679079981752,0.000447496178185834,0.000100630563808129,0,0,0.0417801558428234,0.0546079470985972,0.0770471176560001,0.0628739383923564,0.0487196930598519,0.0331422958908983,0.0153691754182756,0,0,0.000139941742175445,0.000368202461484034,0.00440788816011857,0.0151299134442853,0.0241868818653778,0.0277542588925465,0.0303546287849777,0.0206939250568643,0.0268241222199415,0.0503538530271255,0.0725826524253067,0.0923388696553842,0.0703674192804898,0.031958603173435,0.0209093346598727,0.00756386512914313,0.0036622052361433,0.000331928424121371,6.95193188581895e-05,1.98704234899518e-06,0,0,0
"9",1985,1,1,0,0,709,0.047654096155721,0.039714428446663,0.0276893071819464,0.0141882201975175,0.00856022824237501,0.00390989837033843,0.00136187471516554,0.00091094149777487,3.12900883609922e-05,1.12339353005105e-05,0,0.0467219966440214,0.0240978267199756,0,0,6.82528339254706e-06,0,5.38472579155372e-06,0.00217671248785915,0.0295818966362538,0.0315818313265081,0.101878407315711,0.0866864124517963,0.0332311875775275,0,0,2.09337717341224e-05,0,0.00132656090479312,6.02854630697996e-06,0.0821832306346215,0.110429372346348,0.0811769985712844,0.0176163530809098,0.0285469438431256,0.0302308158728962,0.0519033579206724,0.0245199364245263,0.0204014846667474,0.00502346791324172,0.00188908857604143,0.000860281738080444,8.03925115978545e-05,3.32024960897973e-05,0,0,0,0.0437515501809827
"10",1986,1,1,0,0,587,0.0269756446386779,0.026185889219765,0,5.45686456734149e-06,4.9328318510049e-05,0.000135323109004742,0.00465248680904425,0.0116883364629064,0.0234616252595707,0.0396554547528287,0.0472077509777926,0.0780296389060822,0.0890632071490842,0.0532736979742444,0.0317960613962544,0.0183400408772971,0.00391099867594551,0.0255814217808938,0.016757894380817,3.96684877803326e-05,0.000572797190497235,0.00192451619532371,0.000689438590499891,3.32198261275239e-06,0.0485925055852634,0.0446562199074214,0.0316088623250112,0.0179059025229064,0.0154526344911824,0.00296851073177073,0.00126428008263537,7.1430884137597e-05,0.000681437869570981,4.67063874064369e-06,0,2.87844718818253e-06,0.0384042881087939,0,1.41848693697492e-05,4.7282897899164e-05,0.000182177801872042,0.0102534299030679,0.0142173869137018,0.0294477886251794,0.0289368069651987,0.0624750778147294,0.0681163206380462,0.0846959219763131
