"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"1",1991,1,1,0,0,5257,0,4.86795116285986e-06,1.48775988593279e-05,4.27653603688485e-05,0.00073686308262061,0.00326251026888988,0.00367640859761981,0.00717750307732836,0.0266694128820359,0.035398996992335,0.0399973429701425,0.0445001963604202,0.0653593644840807,0.0774829735909878,0.0690194049166052,0.0536075790227863,0.0322748230353906,0.0221250743955234,0.0115719587893905,0.00451181904936806,0.00223251852663774,0.00030929906025762,2.17325448721995e-05,1.70744231645158e-06,0.024099237483788,0.0133699488029429,0.00565671475537725,0.00188008437234345,0.000432264302875632,0.000107668093095928,1.68780276521333e-06,1.43812156662777e-06,0.0364957254037543,0.0584222281951276,0.0799473848768811,0,6.28930091138685e-06,1.36214501604296e-05,3.92754984302958e-05,0.000735024346064328,0.00342023973247582,0.00397343133639495,0.00967861213086198,0.033654342589211,0.0333299331628865,0.065524519488244,0.0448805429129083,0.0843297858409331
"2",1992,1,1,0,0,5194,0.0434543173446037,0.0422751299335907,0.0474403297417335,0.0484871202014284,0.0379505898862333,0.0262038643501844,0.0159196083991626,0.00975910492960343,0.00478065663037923,0.00159950596494816,0.000336983879306572,1.61723420112462e-05,9.73262334199727e-07,0.046946394850516,0.058329098338307,0.0550164084013926,0,9.99902666161376e-06,2.18243186658937e-05,9.67990507306419e-05,0.000680997457508706,0.00368646317087115,0.0233312535746753,0.0336564049451518,0,1.74947313973304e-05,3.17426524121698e-05,9.15073745792086e-05,0.000669314255797422,0.00336177106602643,0.0236611916565969,0.0357446972928128,0.0455706732375441,0.0524564568501587,0.0482741818513766,0.0566101216473126,0.0669413931782415,0.0583956566889752,0.0446581805907081,0.0296369637312413,0.0177001136463503,0.00917711276714079,0.00454643195429222,0.0018870531780198,0.000518739793722759,4.36588809383281e-05,4.57217987504186e-06,9.70794480040252e-07
"3",1993,1,1,0,0,3076,0.0470324286502952,0.069296634921905,0.0783428377357192,0.0770187717649954,0.0450734816371294,0.0361682073494762,0.036871769151293,0.019777985814935,0.023960670617355,0.0103361937268536,0.00716825564460451,0.00771879625232686,0.000424426276431117,0.00131001595323423,2.01632078724211e-05,1.731517188774e-06,0.00448235757718397,0.00694554540711548,0.0253369953959479,0,0,0.00052431253606138,5.27538625562494e-05,0.0021356649995199,0.00853810992377762,0.00550789216761392,0.00174860981790376,0.00202959706681535,0.000123742558300206,2.81853519802064e-05,1.21883208816677e-05,1.68511288967138e-06,1.10394613483207e-06,0,0.000510261069576155,0.000608677008601948,0.00105933059393277,0.077808593325618,0.0600460947234939,0.0437990845935607,0.0326679663585939,0.0204622145562031,0.0176164739656789,0.0377934462957012,0.0750961828397596,0.00504423673163729,0.0208897458324561,0.0886065778388894
"4",1994,1,1,0,0,4836,0.0306557464778694,0.0190785853771177,0.0500583121014561,0.0564193200309693,0.0707265742864116,0.0805096993155112,0.0785950094549116,0.054019977406003,0,1.78046334882405e-07,1.88000437944932e-06,3.69474224642885e-05,0.00155947500235577,0.00643935200022137,0.00771943001823436,0.015070489863186,0.0123089079548915,0.0087964556175346,0.00439809875088835,0.00246987472807018,0.000857415786476513,0.000194811254356312,5.55156429139502e-05,2.7943457442344e-05,0,1.71699026591014e-07,5.92193485686761e-06,6.12480301466309e-05,0.00205657132704028,0.00652893787723115,0.00712175444597968,0.0222328450125214,0.0626399776383155,0.0593364961356317,0.0771843824461043,0.0863797693383061,0.0757380550890314,0.0448433647500993,0.0244491285101558,0.0159084657311564,0.00805899332886688,0.00440002739637714,0.00188862104686724,0.000852802878631679,0.000209881790850263,6.75612352492268e-05,2.44027264168182e-05,1.06196311378788e-05
"5",1995,1,1,0,0,5257,8.63913943983797e-05,0.00130673307120902,0,0,2.38323475658954e-05,0.00940722989224352,0.00585154695555205,0.00340100108824147,0.0105694033912434,0.0518711869814643,0.0565948608932676,0.0470490747906733,0.0638769004730432,0.0717659653063888,0.0728208963580294,0.053981401328025,0.0302024698497771,0.0160611696231748,0.000501860575603581,0.000109782076092099,0.00310525655826794,0.00137191366848096,2.60064722764197e-05,1.51169049818014e-05,0.0550140764900411,0.0542644438262579,0.0721599957989404,0.0836516569880058,0.0735381535227553,0,0,2.64319825501165e-05,6.48456681319397e-05,0.00113498300901068,0.0043615700346715,0.00964529143208179,0.0490362450882553,2.92592352337065e-05,1.90561203850039e-05,7.52677213938082e-06,0.0472092457400652,0.0250300023147127,0.0123053954145283,0.00647702740390425,0.00368239899692835,0.00157104915348343,0.000615639519336451,0.000155705488581564
"6",1996,1,1,0,0,6793,4.83874515434177e-07,4.08488363223158e-06,1.35440278964348e-05,2.1997931514968e-05,0.000451269306883893,0.00178678906105296,0.002666831786871,0.00815481838266302,0.0301794001964652,0.06124047112081,0.0729761004947033,0.0711553817074607,0.0706631095058823,0.0620122643207631,0.0478018763625644,0.0308512039465788,0.0188919811818559,0.0106559589826706,0.00648009731808613,0.00283363318195962,0.00090529713040616,0.000188698627906229,4.58821289147081e-05,1.88245379432708e-05,4.9131743054699e-07,4.14771695192633e-06,0.00629941323539813,0.00322000744834205,0.00148965226965269,0.000410545376748411,0.000136008487124368,1.65523843707736e-05,1.24864064078754e-05,0.0808490535449907,0.0813939335123997,0.0748740882079406,0.0597292053864782,0.0382414219479187,2.40465231327426e-05,5.04057212719616e-05,0.000465403428792355,0.00238705511681082,0.00288829772452517,0.00972477119326295,0.035150746609326,0.0702056558110919,0.0207309364710594,0.0116956741585718
"7",1997,1,1,0,0,7210,0.00889716881172817,0.0606981330660936,0.0895255495577873,0.0250794871784401,0.0380825821594916,0.0472829854844171,0.0218319543489016,0.0146394804658556,0.00736349482775295,0.00347001889319183,0.00162509866972515,0.000635675771701023,0.000207474873358741,7.36544125639018e-05,3.63961981357964e-06,0.0933427270679973,0.0731608022899087,4.65426229639205e-05,3.46442641948988e-06,0.00049653458049804,0.000442841668125902,0.00197179195058444,0.003997542340918,0.00712135491176172,0.00481664318099579,1.73627255787944e-06,6.03268132335898e-06,0.00047737740576525,0.00129924222297733,0.000611643457550446,0.00466597229898946,0.00662223297887929,0.00869838502169898,0.0252818596080202,0.0417354529407685,0.070856469836761,0.101716255898221,0.0939239797770801,0.0651423749297654,0.0395130433787305,0.021529782355447,0.00987827400258452,8.36661434106242e-05,0.00199584837780899,0.000941038500114429,0.000197826620688442,3.21860649428441e-06,1.64350336765674e-06
"8",1998,1,1,0,0,6896,9.55075418412265e-08,0.0113632164052042,0.0273571915625467,0.0410392745524727,0.057735135184234,0.0752162155089136,0.0872513088823419,0.0800973554869237,0.0521467415791224,0.0295601975568969,0.0145418283346258,0.00806069426548103,0.00446792456080618,0.00245489374943179,0.000678006476075434,0.000321736800726712,1.7546825724437e-05,3.65001835720002e-06,0.000984192855596824,0.0029006426273327,0.00377072080383436,7.42331144608908e-07,1.02291263951314e-05,2.0458998269785e-05,0.00528774485081249,0.00259608865261952,0.001097083267199,0.000199954745238564,0.000223743612501429,6.74288275072777e-06,1.17991793263867e-05,9.48116767367181e-08,7.36922542004709e-07,1.01545972849611e-05,2.45887552727682e-05,0.00108824314173581,0.00312484938761982,0.00364363862979479,0.0646002727168132,0.0882746017802273,0.0975623617858701,0.0767477751560737,0.0425047359497316,0.0203378517975312,0.0103460656371284,0.0278866895113913,0.0429874601539214,0.0114367220749368
"9",1999,1,1,0,0,9153,0.0156227520111398,0.0470149631202231,0.0303782819355395,0.0302988361309477,0.0521667487168055,0.05231373704189,0.0551066403358639,0.0622165488158893,0.0658255708421868,0.06380772971305,1.10801907897826e-05,1.32971379239748e-05,2.2777570447069e-06,3.35363242909071e-05,0.000834875576288201,0.00448368666028489,0.00489002667139361,0.000812003458605053,0.00821826274593936,0.00368326181127117,0.0019519214578528,0.000243388771737644,4.30514351364477e-05,2.75213379059133e-05,3.31627669339994e-05,1.41252691022258e-05,5.82512530656927e-05,0.000133875358029788,0.000602742208923765,0.00440737037442833,0.00591225175843053,0.0319714478530411,0.0563767967344005,0.0582775203144337,0.0625648791549576,0.0716063605670339,0.0742098623349065,0.0613503002530687,0.0375641887970374,0.0200501679454469,0.00885514401492493,0.00383545872225198,0.00141358841967072,0.000512805233972638,0.000151025130908402,5.52287491062789e-05,9.1577102481486e-06,3.42890756762971e-05
"10",2000,1,1,0,0,9939,1.03013034800399e-06,0.000718159661493488,0.00186029715949103,1.7725360533038e-05,2.12238879353909e-05,0.000126075598706577,0.011624651769473,0.00786981678361437,0.00336055403709312,0.00400300134214586,0.0155975938938413,0.0399423452520481,0.0993261210875825,0.0915023657702706,0.0706744198358581,0.0565628277274422,0.0435796479365064,0.0305970665587759,0.0202793596519917,0.000479775601643307,0.000201001576506627,1.80497873222727e-05,0.00159920061220518,3.76889771720923e-05,8.57283714117286e-06,0.0521760129353775,0.0792979494057608,0.107131439239964,0.07569795897635,0.0624097004771476,0.0417789158982116,1.33607795064953e-05,0.000124966476180391,3.3236369197853e-05,0.000465994314378459,0.00272384324235928,0.00485806153433861,0.0216054583271126,0.000106614749256896,7.04929768152645e-06,2.61315834071271e-05,0.0254643047729032,0.0139033514363413,0.00712623951898246,0.00294395811757908,0.00153316769410125,0.00040474801500826,0.000158964001712516
