"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"1",1991,1,1,0,0,115654,0,4.44089467463347e-06,1.41623480819363e-05,3.86445025923041e-05,0.000549784995475172,0.00247511989476314,0.00317422739708644,0.00685301599181394,0.0253641797250817,0.0350693766023934,0.040702335674538,0.0443716157599745,0.065134938811547,0.0791974440740803,0.0692579643584783,0.0526453248460938,0.0332023689338488,0.0227237240459749,0.0119143672266253,0.00471571014170903,0.00222299261872673,0.000348191759973124,1.83455472113025e-05,1.72384925627604e-06,0.0027123769993032,0.00337430087686373,0.00932466137925325,0.0333180209864788,0.0349167631405807,0.0377839532351312,0.0583012255145815,0.0796214843792558,0,5.84268056669894e-06,1.37008447672996e-05,3.62027995462697e-05,0.000600131011678902,0.00565590276496792,0.00187622322697029,0.000369652677958161,9.88878498367059e-05,1.58271163919473e-06,1.45246816933556e-06,0.0444750697256028,0.02384741958768,0.0838762540267031,0.0662867618606089,0.0135021292518561
"2",1992,1,1,0,0,114268,0.0232849180413075,0.0339306152282518,0,1.12802964474349e-05,1.80926770244055e-05,9.96349558025108e-05,0.000609940158706739,0.00338576572232356,0.0434260868315561,0.0479270357284215,0.043998672426668,0.0471003432594067,0.0592529797292177,0.0555027608627395,0.0472445833783403,0.0375759602606748,0.025401584599811,0.015034322649811,0.00950526954109089,0.00479482260282796,0.00156960478013791,0.00030913868312248,1.59522281385339e-05,6.35358171580923e-07,0,1.84004940994712e-05,2.91137008727193e-05,8.51038743594895e-05,0.00059847201131408,0.00308448383673387,0.0234498283697512,0.0358418984112877,0.0458364453776964,0.0526904406420068,0.0486434240268039,0.0569427272982723,0.0666784637433089,0.0579778028812047,0.0441211481059551,0.0296063316243415,0.00486558533787246,0.00186665139779579,0.00065636444089698,3.95215181288895e-05,4.2121400333561e-06,6.29749922056015e-07,0.0174594033952072,0.00950354762213519
"3",1993,1,1,0,0,67672,0.00564487937562711,0.0701800227931162,0.0804979947666229,0.0208022645230501,0.0441098781077963,0,0,0.000534453891890819,3.44009794889711e-05,0.00197960733831908,0.00337043698338161,0.00809431190135009,0.000438722801292779,0.00133583719405036,1.73134621414612e-05,1.07806444334782e-06,0.0784155962297372,0.0471006942467868,0.0366216891283147,0.0376223160797944,0.0207129415850901,0.0244570017253746,0.0105311754439999,0.00749738337833127,1.12545846633425e-06,0,0.000519020944933852,0.000592597975082934,0.000875925878631109,0.00388790928407229,0.0199638983320693,0.034045413459545,0.073246501793139,0.0888138268698767,0.0791336786079042,0.0617066504785621,0.0456411820206351,0.0337594263985448,0.0210349729618462,0.0183193740378801,0.00864663532615955,0.00577596765188667,0.00186566056324656,0.00202134649249462,0.000114859483271882,2.33293058071708e-05,9.64974180360222e-06,1.0469341407664e-06
"4",1994,1,1,0,0,106392,0,9.00923017039843e-08,1.98070549558066e-06,3.47087326651314e-05,0.00111933115135982,0.0048550648492538,0.00676546610449731,0.0146007018786572,0.04948606186858,0.0567031130004063,0.0716288307677024,0.0815252548291853,0.0793812533939158,0.0542975284606273,0.0305975933992979,0.0193871789743178,0.0125103401407684,0.00896569014686693,0.00446042061125653,0.00244473775057272,0.000927957355246903,0.000223005044044786,5.2482885826176e-05,3.12078571541066e-05,0,8.67470093196994e-08,6.05207865224841e-06,5.34156224167617e-05,0.0014342111318262,0.00493341358833378,0.00601178686068241,0.0218289149776784,0.00189670451184351,0.000811711599710188,0.000200864295196977,0.0627980145805437,0.0598149609372926,0.0776882549230315,0.0871626793830985,0.0761601474864274,0.0459506917218359,0.0245854912706531,0.0160153833972648,0.00803002190548106,0.0045066718586141,2.66338240764996e-05,8.26478925179202e-06,7.5622509079443e-05
"5",1995,1,1,0,0,115654,3.5701595344934e-05,0,0,0.0110686258010287,0.0550240916714234,0.0592432722513328,0.0471410076497957,0.0631111470336189,0.0703782905827737,0.070929030713187,0.0526514537559221,0.0290800927190197,0.0156169108066553,0.000113779671643347,0.00139743785285419,0.00365621396746,0.00309932082947754,0.00145811121239852,0.00932427977438816,0.00596844252685286,1.74056860326407e-05,1.15233598049349e-05,0.000549500644427601,0.000124359894557634,0,0,3.8676048602098e-05,9.15885686574932e-05,0.00117995429559724,0.00458083050883706,0.010083525208798,0.0509807881363499,0.0564343883043305,0.0538318348913664,0.0713676711538235,0.0824744010912715,0.0726974172159546,0.0467909082993768,0.0247019922185679,0.0123093022282149,0.00622185489008318,0.00367200170898428,0.00163423544126824,0.00066204748747813,0.00019903871927983,2.70616142533697e-05,1.28225103001257e-05,7.65945860496356e-06
"6",1996,1,1,0,0,149446,0.0478275420055653,0.0303649218531611,0.0187689156008804,0.0106337278551664,0.00610177530472058,0.00312918853598814,0.000959872966175096,0.000228941952290017,3.27968366970768e-05,1.94796113770858e-05,5.41760230237935e-07,4.57355662781128e-06,1.3967572007206e-05,2.00622037424494e-05,0.000465173496837443,0.0609009247521776,0.0737586751853564,0.0714638658111608,0.0704660251857404,0.0617709663802692,0.00189163969392537,0.00273048012101832,0.00835491680598063,0.0300910249529052,5.42015933766683e-07,4.57571528491343e-06,0.0809873008513516,0.0808162203995523,0.0745345094717296,0.0588365377329152,0.0380259587904311,0.0211448758663727,0.0121296737024833,0.00657539802956676,0.00322033175051932,0.00145129984779955,0.000363414894057363,0.000120701585338099,1.22393581159029e-05,1.63638423286941e-05,0.00289580324940816,0.00968828330756384,0.0354461709020308,0.0707712991260012,2.70004058819252e-05,3.46522031889328e-05,0.00047311402519376,0.00242373292695118
"7",1997,1,1,0,0,158620,4.45754769416336e-05,3.87289522161889e-06,0.000507474754905058,0.00045910424104972,0.00203826013640611,0.00425884174335974,0.0074076241590076,0.00898548081483947,0.0475160818502402,0.0216109138430862,0.0148050270901136,0.00745795383470697,0.00357249092874969,0.0017546480744833,0.000598521138552443,0.000217569061829934,7.36806389008198e-05,3.61837283851378e-06,0.0378707466641262,0.0604184055329426,0.0893730255338979,0.0922735134796035,0.0736800756056715,0.0250684941285258,0.0217373264083403,0.00998360482576776,0.00484562720196313,0.00197302083491265,0.0706300406774956,0.101670732285719,0.0933770113968148,0.0652017670477303,0.039539991326456,1.72845028545989e-06,6.32957214203647e-06,0.000469209353489056,0.00130706884989583,0.000654917444230263,0.00488899647257935,0.00689788108720132,0.00870972230384187,0.0253244631838955,0.0415329360905707,0.000936679909318707,0.000213305722996051,9.28456968604951e-05,3.21001093796843e-06,1.58384655571094e-06
"8",1998,1,1,0,0,151712,0.00468819592968818,0.00269165919785791,0.000638972296528995,0.000339245428934443,1.83176272139521e-05,3.66266897008491e-06,0.0523976553844087,0.0294970837266845,0.0144817633318597,0.00840053671969144,0.0409066315834124,9.58385618036432e-08,7.66089875550992e-07,1.05414262547943e-05,2.01993022702808e-05,0.00099129562444876,0.00288490898526687,0.00373855783844027,0.0115088804701635,0.0272616208319449,0.0791296840178737,0.0572865185461209,0.0756302300348815,0.0874729770986469,0.0204116928708775,0.0103699409211021,0.0053922212140698,0.00103167208265297,0.000204799240077708,0.000243066492817181,0.00259785782413909,0.0640358685188748,0.0880799628813393,0.0981458422114286,0.0778606849239225,0.0429091951240846,0.00367550538399979,7.43539496052953e-06,1.18583980115029e-05,9.52875253253954e-08,7.61685140556013e-07,1.04808169312627e-05,2.41871298083871e-05,0.0011031695008768,0.00307549560165835,0.0114118092187315,0.0273748516178885,0.0420215456590814
"9",1999,1,1,0,0,201366,0.0466020455880967,0.0301982678799947,0.0156651833898379,0.00817136897306555,0.00361033025144615,0.00195892736352327,0.000815328129197818,0.000220119360813823,3.69684478136575e-05,2.73934512676067e-05,0.0533364563356692,0.0567997022515744,0.061968127070175,0.0655497979505059,1.94754255396819e-05,1.31385626179041e-05,2.2350965254058e-06,3.30933961225969e-05,0.000824785876934986,0.00442274135271124,0.00483701796910149,0.0300842922370431,0.0512374270034748,0.0635657766369471,0.0629043888791679,3.31957269332968e-05,1.40345101163952e-05,5.77624858686499e-05,0.000133910922044628,0.000597434582882703,0.00437486811895269,0.00588504056802564,0.0315163343007717,0.0569232769263837,0.0577814474391226,0.0712688866665415,0.0745845938104249,0.0610823780259092,0.0376871952141288,0.0201566522254581,0.00883610546151042,0.00394641376467142,0.00146152938912419,0.000512604249842364,0.000143558637772179,5.50322590259626e-05,9.16681196526243e-06,3.41890233557846e-05
"10",2000,1,1,0,0,218658,0.0308414212440073,0.0204991165930352,0.011642320584593,1.75712158664226e-05,2.11957970552412e-05,0.000125908731328467,1.04804696252673e-06,0.000716196336580475,0.00185569441538749,0.00400491309181413,0.0155655897108792,0.0398506664107873,0.0989834506307552,0.0910861982767842,0.070576009913406,0.0568569415496725,0.043808636706761,0.00326734588270223,0.00156086979839247,0.000493651642865215,0.00796694453198648,1.80258975234789e-05,3.76390939205444e-05,0.000202643896933964,0.0755469891998764,0.0624809740767093,0.0418793680680725,0.106916881120892,0.0138880095522159,0.00714450354475882,0.00302687255963451,0.00154820411678591,0.000395984225256884,0.000157582490381728,0.000104271832069404,7.06572777067193e-06,2.22289512513647e-05,0.0257348132051434,8.59281820663819e-06,1.33919200269077e-05,0.000125257740705823,3.32855633881982e-05,0.00046629162953536,0.00272857864119296,0.00487699124315086,0.0216626154179659,0.0520812147529877,0.0791500316020209
